State Name,Market Name,Group,Variety,Grade,Min Price,Max Price,Modal Price,Price Date
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1500,1000,22-Sep-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1500,1250,24-Sep-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,25-Sep-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1500,1188,25-Sep-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,26-Sep-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1438,1125,26-Sep-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,27-Sep-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1438,1150,27-Sep-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,28-Sep-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1438,950,28-Sep-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,29-Sep-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1438,1150,29-Sep-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,30-Sep-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,01-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1438,950,01-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,02-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,800,700,05-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,06-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1313,1000,06-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,800,900,850,07-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,800,900,850,08-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,900,1000,950,09-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,800,900,850,10-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,11-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,12-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1375,1000,12-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,800,900,850,13-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,800,900,850,14-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,15-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1563,1075,15-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,800,900,850,16-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1563,1075,16-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,900,800,17-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1563,1000,17-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,18-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,1563,1100,18-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,800,900,850,19-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,650,1563,1100,19-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,20-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,650,1563,1100,20-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,800,900,850,21-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,22-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,563,1525,1100,22-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,800,900,850,23-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,563,1525,1063,23-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,800,900,850,24-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,563,1525,1313,24-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,650,850,750,25-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,900,800,26-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,800,700,27-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,200,400,300,28-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,650,850,750,29-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1500,1063,29-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,800,700,30-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1500,1188,30-Oct-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,550,1250,906,31-Oct-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,800,700,01-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1250,906,01-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,0,1400,850,04-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,800,700,05-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,650,850,750,06-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,800,700,07-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,500,700,600,08-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,975,750,08-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,09-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,11-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,12-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,906,700,12-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,13-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,15-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,475,675,525,16-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,17-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,450,656,575,17-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,18-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,19-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,625,550,19-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,20-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,438,675,575,20-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,21-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,688,550,21-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,22-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,750,600,22-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,23-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,700,588,23-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,24-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,26-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,725,600,26-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,27-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,750,600,27-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,28-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,438,688,625,28-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,29-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,663,575,29-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,30-Nov-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,713,588,30-Nov-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,01-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,750,500,01-Dec-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,02-Dec-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,03-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,688,500,03-Dec-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,04-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,663,500,04-Dec-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,05-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,350,650,588,05-Dec-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,200,400,300,06-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,350,575,400,06-Dec-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,700,800,750,07-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,350,563,475,07-Dec-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,10-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,538,350,10-Dec-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,11-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,538,350,11-Dec-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,12-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,563,338,12-Dec-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,500,600,550,13-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,600,438,13-Dec-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,14-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,575,375,14-Dec-07
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,500,600,550,15-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,550,375,15-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,500,375,17-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,350,475,438,26-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,350,475,425,27-Dec-07
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,500,300,01-Jan-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,02-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,475,463,03-Jan-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,600,700,650,04-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,500,281,04-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,513,438,05-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,500,281,07-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,450,400,08-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,475,400,09-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,475,300,10-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,475,300,11-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,475,375,12-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,450,375,15-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,450,350,16-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,450,350,17-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,450,275,18-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,350,875,425,21-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,875,650,22-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,875,438,23-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,350,875,425,25-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,475,281,28-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,500,300,29-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,463,400,31-Jan-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,438,344,01-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,450,350,02-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,875,406,04-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,875,469,05-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,875,438,06-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,531,350,08-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,500,450,09-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,475,438,11-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,488,450,12-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,475,450,13-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,463,438,14-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,475,450,15-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,938,500,16-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,425,513,475,18-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,875,500,19-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,513,413,20-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,519,413,21-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,325,519,400,22-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,350,519,400,23-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,519,450,25-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,519,375,26-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,325,525,388,27-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,875,475,28-Feb-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,875,469,01-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,513,425,03-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,513,350,04-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,513,350,05-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,513,438,06-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,519,438,07-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,513,425,08-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,850,456,10-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,475,325,11-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,463,281,12-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,438,350,13-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,425,300,19-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,425,356,20-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,425,400,24-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,425,325,25-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,225,425,250,26-Mar-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,200,425,250,27-Mar-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,250,300,275,03-Apr-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,250,290,260,05-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,438,406,07-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,463,425,08-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,450,300,09-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,288,438,425,10-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,400,313,11-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,400,388,12-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,438,325,14-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,438,325,15-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,438,413,16-Apr-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,200,400,300,17-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,438,413,17-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,438,325,18-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,425,325,19-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,450,400,21-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,475,375,22-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,450,400,23-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,438,350,24-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,438,350,25-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,438,350,26-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,438,350,28-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,438,350,29-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,425,375,30-Apr-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,450,375,01-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,438,400,02-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,425,375,03-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,438,344,05-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,500,344,06-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,500,414,07-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,500,375,08-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,500,375,09-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,500,375,10-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,475,375,12-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,475,344,13-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,475,325,14-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,450,350,15-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,250,450,300,16-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,500,475,19-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,500,363,20-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,500,363,21-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,563,450,22-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,625,450,23-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,625,450,24-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,625,500,26-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,600,500,27-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,688,450,28-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,350,700,500,29-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,350,725,450,30-May-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,350,725,475,31-May-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,325,700,375,02-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,325,700,450,03-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,325,700,650,04-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,325,663,500,05-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,325,663,450,06-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,325,663,500,07-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,313,675,500,10-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,300,725,500,11-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,325,875,538,12-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,325,700,550,13-Jun-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,688,438,14-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,313,1000,625,16-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,313,1063,725,17-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,325,1000,700,18-Jun-08
NCT of Delhi,Azadpur,Vegetables,(Red Nanital),FAQ,325,1000,525,19-Jun-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,1000,700,20-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,313,906,700,21-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,325,950,700,23-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,150,900,531,24-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,313,875,575,25-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,325,850,575,26-Jun-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,313,813,625,27-Jun-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,313,800,525,28-Jun-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,813,525,30-Jun-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,813,600,01-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,875,750,02-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,938,700,03-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1000,750,04-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1063,775,05-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,325,938,600,07-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,281,938,850,08-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,288,938,600,09-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,288,950,625,10-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,375,875,575,11-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,900,688,12-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,950,750,14-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,925,438,15-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,1000,750,16-Jul-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,1300,1400,1350,17-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,1000,594,17-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,938,875,18-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,900,675,19-Jul-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,875,550,21-Jul-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,275,875,550,22-Jul-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,275,875,563,23-Jul-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,275,875,563,24-Jul-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,275,875,400,25-Jul-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,275,1050,750,26-Jul-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,250,1125,750,28-Jul-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,250,1094,813,29-Jul-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,250,1094,813,30-Jul-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,250,1075,1000,31-Jul-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,275,1075,575,01-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,275,1075,575,02-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,275,1075,575,04-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,275,1025,813,05-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,225,1075,700,06-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,225,1100,700,07-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,225,1100,900,08-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,225,1100,700,09-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,250,1100,700,11-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,250,1225,950,12-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,250,1225,750,13-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,225,1250,1000,14-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,225,1250,750,16-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,225,1250,1000,18-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,250,1313,1125,19-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,250,1313,688,20-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,250,1313,1000,21-Aug-08
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,250,1313,1000,22-Aug-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,1313,1250,23-Aug-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,1250,700,25-Aug-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,275,1250,450,26-Aug-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1125,575,27-Aug-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1063,575,28-Aug-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1000,750,29-Aug-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1000,575,30-Aug-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1000,575,01-Sep-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1125,625,02-Sep-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1125,625,03-Sep-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1125,625,04-Sep-08
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1125,625,05-Sep-08
