State Name,Market Name,Group,Variety,Grade,Min Price,Max Price,Modal Price,Price Date
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2000,1267,05-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,700,2000,1267,06-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2000,1283,07-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2250,1306,08-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,2250,1313,09-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,2125,1315,10-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,550,2375,1378,12-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,550,2250,1377,13-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2125,1286,14-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2125,1286,15-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2100,1330,16-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2188,1315,17-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,688,2188,1328,19-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,688,2188,1328,20-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2188,1337,21-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2125,1284,22-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,1800,1190,24-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,1760,1169,26-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,1760,1169,27-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,2250,1351,28-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,2250,1310,29-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,1500,1011,30-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,1500,1011,31-Oct-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,2000,1207,02-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,1600,1000,03-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1800,1081,04-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,469,1560,940,05-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1800,1107,06-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1800,1107,07-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1700,1007,09-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,480,1350,935,10-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,480,1400,943,11-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1400,966,13-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1360,970,14-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1300,925,16-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1300,925,17-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1200,879,18-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1300,875,19-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1300,843,20-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1200,840,21-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1200,829,23-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1200,843,24-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1200,853,25-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1200,850,26-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1200,867,27-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1200,873,28-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,1200,880,30-Nov-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,480,840,682,01-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,480,800,674,02-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,480,850,692,04-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,480,850,692,05-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,480,800,672,07-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,450,850,654,08-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,450,850,654,09-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,450,850,636,10-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,450,900,656,11-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,1000,607,16-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,650,499,18-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,700,499,19-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,700,511,21-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,700,511,22-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,700,504,23-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,750,527,24-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,650,507,25-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,640,524,26-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,640,516,29-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,720,536,30-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,720,533,31-Dec-15
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,400,650,535,01-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,640,518,02-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,600,513,04-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,600,514,05-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,600,514,06-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,560,464,07-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,540,448,08-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,540,448,09-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,560,460,11-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,600,456,12-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,600,456,13-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,320,600,445,14-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,600,448,15-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,600,448,16-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,600,453,18-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,280,600,453,19-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,600,465,21-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,580,455,22-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,580,455,23-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,640,495,28-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,640,480,29-Jan-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,600,440,03-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,560,415,04-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,560,430,05-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,560,430,06-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,560,430,08-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,300,560,430,10-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,340,720,492,11-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,360,740,514,12-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,460,800,633,13-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,460,800,610,15-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,840,648,16-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,850,654,17-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,500,850,654,18-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,480,840,652,20-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,520,880,674,22-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,540,850,680,23-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,540,850,680,24-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,540,850,672,25-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,520,900,700,27-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,540,840,694,29-Feb-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,860,715,01-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,800,690,03-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,540,800,668,04-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,900,710,07-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,540,900,710,08-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,900,722,09-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,900,722,10-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,900,732,11-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,900,732,12-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,900,729,14-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,900,723,15-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,520,840,677,18-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,540,840,696,19-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,560,880,719,21-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,540,900,713,22-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,540,900,713,25-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,540,900,704,26-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,700,1040,880,28-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,640,1050,824,31-Mar-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,640,1140,853,01-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,640,1200,854,02-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,640,1140,826,04-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,640,1200,901,08-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,640,1200,904,09-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,640,1200,903,13-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,660,1200,909,18-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,660,1160,898,19-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,660,1160,898,20-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,660,1160,898,21-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,660,1220,953,22-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,1250,948,25-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,1250,948,26-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,1250,948,27-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,700,1300,1014,28-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,700,1300,1014,29-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,700,1300,1014,30-Apr-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,700,1440,1060,02-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,700,1440,1060,03-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,700,1500,1092,05-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,700,1500,1092,06-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,700,1500,1090,07-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,900,1480,1128,09-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,900,1480,1128,10-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,960,1700,1244,11-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,960,1700,1243,12-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,960,1560,1283,13-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,960,1600,1283,14-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1000,1600,1331,16-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1000,1760,1338,17-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,960,1760,1322,18-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,960,1760,1322,19-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,960,1760,1322,20-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,920,1600,1272,21-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,960,1560,1268,23-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,960,1560,1268,24-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,960,1560,1268,25-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,960,1550,1268,26-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,900,1600,1299,27-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,900,1520,1299,28-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1000,2200,1418,30-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1000,2100,1406,31-May-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1000,2200,1413,01-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1000,2200,1423,02-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1000,2200,1423,03-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1000,2200,1423,04-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1000,2200,1423,06-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1000,2200,1423,07-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1000,2200,1423,08-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1000,2200,1423,09-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1000,2200,1423,10-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1040,2200,1423,11-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1100,2200,1488,13-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1100,2200,1488,14-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1100,2200,1488,16-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1100,2200,1488,17-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1100,2200,1496,18-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,1100,2050,1475,20-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2050,1475,21-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2050,1450,22-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2000,1465,24-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,1960,1461,25-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2000,1465,27-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,1900,1441,28-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,1900,1436,29-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,813,1960,1444,30-Jun-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,813,1900,1429,01-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,813,1900,1429,02-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,813,2100,1485,04-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2200,1495,05-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2200,1493,06-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2200,1491,07-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2200,1480,08-Jul-16
NCT of Delhi,Azadpur,Vegetables,Other,FAQ,750,2200,1471,09-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2160,1488,11-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2160,1488,12-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2100,1481,13-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2100,1481,14-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2100,1481,15-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2000,1473,16-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,800,2000,1605,18-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,813,2360,1579,19-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,813,2360,1595,20-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2300,1580,21-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2300,1580,22-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2300,1562,23-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2300,1583,25-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2200,1564,26-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2400,1564,27-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2400,1544,28-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2400,1544,29-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2200,1526,30-Jul-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2200,1521,01-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2000,1478,02-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2200,1484,03-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,750,2300,1627,04-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2500,1559,05-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2500,1559,06-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2500,1499,08-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2500,1499,09-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1479,10-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1479,11-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1481,12-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1481,13-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1481,16-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1506,17-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1506,18-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2420,1532,19-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2420,1506,20-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2600,1489,22-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2600,1512,23-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2500,1446,25-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2500,1441,26-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2500,1441,27-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2500,1441,29-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1427,30-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1427,31-Aug-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1460,01-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1457,02-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1454,05-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1454,06-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1413,07-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1410,08-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1410,09-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1410,10-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1410,12-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1410,13-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,625,2400,1398,15-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2400,1387,16-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2400,1393,17-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2400,1463,19-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,800,2400,1463,20-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2400,1359,22-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2400,1359,23-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2400,1359,24-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2400,1359,25-Sep-16
NCT of Delhi,Azadpur,Vegetables,Potato,FAQ,600,2400,1343,26-Sep-16
